321360:99999,STAR ODUBSKOE,RA,,,47.417,142.817,70
34100:99999,LAKE VYRNWY (AUT),UK,,,52.75,-3.467,360
306030:99999,ZIMA,RA,,,53.933,102.05,458
956130:99999,PEMBERTON,AU,,,-34.45,116.033,175
542180:99999,CHIFENG/ULANHAD,CI,,,42.267,118.967,572
956160:99999,PINGELLY,AU,,,-32.533,117.083,297
136250:99999,GJIROKASTRA,AB,,,40.083,20.15,193
956680:99999,GLUEPOT,AU,,,-33.767,140.117,55
829890:99999,AGUA BRANCA,BZ,,,-9.167,-37.533,605
621200:99999,GARIAT EL-SHARGHIA,LY,,,30.383,13.583,500
475950:99999,FUKUSHIMA,JP,,,37.75,140.467,69
652050:99999,BOGUS NIGERIAN,NI,,,0,0,0
913240:99999,PULUWAT ATOLL,KA,,,7.35,149.2,2
132850:99999,VELIKO GRADISTE,YG,,,44.75,21.517,84
38840:99999,HERSTMONCEUX,UK,,,50.867,0.333,18
949370:99999,MORUYA HEADS,AU,,,-35.9,150.15,17
713713:99999,SAINT HUBERT ARPT &,CN,,,45.517,-73.417,27
150880:99999,RETITIS-CALIMANI,RO,,,47.1,25.25,2021
941210:99999,CHANNEL POINT,AU,,,-13.167,130.116,4
683290:99999,VAN ZYLSRUS,ZA,,,-26.883,22.05,928
408360:99999,YASOGE,IR,,,30.833,51.683,1880
728956:99999,EGG ISLAND,CN,,,51.25,-127.833,12
20550:99999,NAIMAKKA,SN,,,68.683,21.533,475
111840:99999,STUHLECK MOUNTAIN,OS,,,47.567,15.783,1782
280660:99999,KONDINSKOJE,RA,,,59.667,67.417,41
477660:99999,KURE,JP,,,34.233,132.55,12
717144:99999,VILLEROY RADAR,CN,,,46.45,-71.917,0
718534:99999,PINAWA (AUTO8),CN,,,50.183,-96.817,268
23290:99999,HAMRA,SN,,,61.667,15,10
431890:99999,KAKINADA,IN,,,16.95,82.233,8
620120:99999,EL KHOMS,LY,,,32.633,14.3,22
38600:99999,ANVIL POINT,UK,,,50.583,-1.967,34
13550:99999,LAERDALMOLDO,NO,,,61.067,7.517,36
930690:99999,MOKOHINAU AWS,ZM,,,-35.9,175.1,60
305670:99999,BUGARIHTA,RA,,,54.05,115.017,738
949530:99999,STRAHAN,AU,,,-42.15,145.317,8
547140:99999,DEZHOU,CI,,,37.433,116.317,22
93890:99999,BOGUS GERMAN,DD,,,0,0,0
969730:99999,KALIANGET/MADURA IL,ID,,,-7.05,113.967,3
574280:99999,BOGUS CHINESE,CI,,,30.217,107.417,0
470750:99999,PYONGGANG,KR,,,38.4,127.3,371
485660:99999,KO LANTA (ISLAND),TH,,,7.533,99.05,3
22900:99999,FURUOGRUND        &,SN,,,64.917,21.233,10
583270:99999,KONG-CHENG,CI,,,31.033,117.017,0
718756:99999,CLARESHOLM (AUTO8),CN,,,50,-113.633,1012
343730:99999,PALLASOVKA,RS,,,50.05,46.883,36
377350:99999,KIROVABAD,RS,,,40.717,46.417,303
130680:99999,BOGUS YUGOSLAVIAN,YG,,,0,0,0
896020:99999,BUNGER HILLS,AY,,,-66.35,100.817,150
152040:99999,VARADIA DE MURES,RO,,,46.017,22.15,156
108710:99999,FUERHOLZEN,DL,,,48.333,11.617,510
939950:99999,LORD HOWE ISL M.O.,AU,,,-31.533,159.083,46
319740:99999,ARTEM,RA,,,43.367,132.167,46
948620:99999,YARRAWONGA,AU,,,-36.017,145.983,125
578660:99999,LINGLING,CI,,,26.233,111.617,174
110080:99999,ROHRBACH,OS,,,48.567,14,602
160365:99999,AVIANO (USAF),IY,,,46.017,12.617,126
567680:99999,CHUXIONG,CI,,,25.017,101.533,1773
106145:99999,PIRMASEN (USA-HP),DL,,,49.217,7.617,415
833580:99999,POXOREU,BZ,,,-15.7,-54.3,354
377920:99999,RAZDAN,RS,,,40.5,44.767,1761
310620:99999,JUGARJONOK,RA,,,59.767,137.717,375
121070:99999,BOGUS POLISH,PL,,,0,0,0
592580:99999,LIU-CHEN,CI,,,23.2,110.367,0
310110:99999,BUJAGA,RA,,,59.65,127.167,278
367440:99999,AUL,RA,,,45.633,75.117,353
859070:99999,PUERTO EDEN,CH,,,-49.133,-74.45,6
153410:99999,PADESU/APA NEAGRA,RO,,,45.017,22.85,262
528760:99999,MINHE,CI,,,36.333,102.8,1828
23080:99999,TANNAS (AUTO),SN,,,62.45,12.667,724
387130:99999,URA-TJUBE (MTN STN),RA,,,39.9,68.983,1006
10840:99999,PASVIK,NO,,,69.167,29.25,54
236090:99999,IZVAJIL,RA,,,63.05,54.467,112
993154:99999,SHIP BLOCK 15,,,,0,0,146
684810:99999,PANGOLA,ZA,,,-27.417,31.6,312
111520:99999,MATTSEE (AUT),OS,,,47.967,13.1,502
153040:99999,BOGUS ROMANIAN,RO,,,0,0,0
31620:99999,ESKDALEMUIR,UK,,,55.317,-3.2,242
836230:99999,VOTUPORANGA,BZ,,,-20.417,-49.983,503
417850:99999,BADIN,PK,,,24.633,68.9,9
260636:99999,ST. PETERSBURG,RS,,,59.967,30.3,4
827920:99999,MONTEIRO,BZ,,,-7.883,-37.067,599
122350:99999,CHOJNICE,PL,,,53.7,17.55,177
489350:99999,PLAINE DES JARRES,LA,,,19.467,103.133,1051
477730:99999,OSAKA/TAKAYASUYAMA,JP,,,34.617,135.667,474
488815:99999,DALAT/CAM LY,VS,,,11.95,108.417,1517
948740:99999,MANGALORE AIRPORT,AU,,,-36.883,145.183,142
587150:99999,NANCHENG,CI,,,27.583,116.65,82
474210:99999,SUTTSU,JP,,,42.8,140.233,38
100420:99999,OLPENITZ (AUT),DL,,,54.667,10.033,4
891320:99999,RUSSKAYA SOV-BASE,AY,,,-74.7,-136.85,100
116360:99999,KOSTELNI MYSLOVA,CZ,,,49.183,15.467,569
339170:99999,PRIMORSKIY,UR,,,46.05,33.45,8
951810:99999,EDWARD RIV. MISSION,AU,,,-14.9,141.617,6
488910:99999,DAU TIENG,VS,,,11.267,106.317,16
958450:99999,MT GELLIBRAND,AU,,,-38.233,143.783,262
728260:99999,PANGNIRTUNG,CN,,,53.2,-70.9,537
130210:99999,SMARTNO,YG,,,46.483,15.117,452
316360:99999,NERAN,RA,,,49.55,134.733,226
835140:99999,CAPINOPOLIS,BZ,,,-18.683,-49.567,621
294670:99999,ACINSK,RA,,,56.283,90.5,272
890620:99999,ROTHERA PT BRI-BASE,AY,,,-67.567,-68.133,16
33140:99999,MOEL-Y-CRIO,UK,,,53.217,-3.217,263
299390:99999,BIJSK ZONAL`NAJA,RA,,,52.683,84.95,224
442290:99999,TARIAT,MO,,,48.083,99.55,0
587260:99999,QIXIAN SHAN,CI,,,27.95,117.833,1409
151380:99999,ZERIND,RO,,,46.617,21.517,589
488390:99999,BACH LONG VI,VS,,,20.133,107.717,60
728790:99999,EDMONTON MUNICIPAL,CN,,,53.567,-113.517,671
388350:99999,SHAKHRINAU,RA,,,38.567,68.333,821
269470:99999,GANEVICI,BY,,,52.75,26.433,157
36130:99999,CWMBARGOED,UK,,,51.75,-3.333,372
26610:99999,KOSTA,SN,,,56.85,15.45,230
124110:99999,BOGUS POLISH,PL,,,0,0,0
947000:99999,HILLSTON,AU,,,-33.483,145.517,121
304610:99999,TILISMA,RA,,,55.8,115.433,830
946850:99999,CADELL,AU,,,-34.05,139.75,16
918260:99999,PALMERSTON ATOLL,KU,,,-18.067,-163.183,3
37100:99999,LISCOMBE,UK,,,51.083,-3.6,348
76880:99999,LA GAROUPE,FR,,,43.567,7.133,82
800070:99999,CAYOS E-SE,CO,,,12.4,-81.467,0
22830:99999,UMEA ROBACKSALEN,SN,,,63.817,20.25,10
952040:99999,BROOME SOUTH EAST,AU,,,-17.85,122.267,42
37110:99999,EXTON,UK,,,51,-3.483,332
24850:99999,STOCKHOLM,SN,,,59.333,18.05,3
433630:99999,PAMBAN,IN,,,9.267,79.3,10
122720:99999,OLSZTYN,PL,,,53.767,20.417,135
246610:99999,SEGEN-KYUYEL,RA,,,63.983,130.3,205
838600:99999,PALMAS,BZ,,,-26.483,-51.983,1090
687370:99999,GRAAFF REINET,ZA,,,-32.2,24.55,790
682710:99999,POTGIETERSRUS,ZA,,,-24.2,29,1097
419320:99999,BARISAL,BW,,,22.717,90.367,4
579680:99999,TUO-JIANG,CI,,,25.183,111.583,122
306570:99999,POLIVTSEVO,RA,,,53.283,112.783,903
489488:99999,KENG KOK,LA,,,16.45,105.183,171
913750:99999,MAJURA  MARSHALL,MH,,,7.117,171.35,0
429460:99999,BRAMHAPURI,IN,,,20.6,79.85,229
414360:99999,SEIYOUN           &,DY,,,15.983,48.95,580
337610:99999,LJUBASEVKA,UR,,,47.85,30.267,182
39570:99999,ROSSLARE/ROS LAIR,IE,,,52.25,-6.333,25
785880:99999,HALF MOON CAYE,BH,,,17.183,-87.5,1
890610:99999,PALMER USA-BASE,AY,,,-64.766,-64.083,7.9
370580:99999,GEORGIEVSK,RS,,,44.15,43.467,293
999999:80431,MANUS ISLAND NF,NG,,,-2.017,147.433,43.9
383170:99999,BAYRKUM,RA,,,42.133,68.133,238
718350:99999,BOGUS CANADIAN,CN,,,0,0,0
579310:99999,APPROXIMATE LOCALE,CI,,,25.85,108.083,0
847050:99999,PUQUIO,PR,,,-14.7,-74.133,0
131310:99999,ZAGREB/PLESO,RH,,,45.733,16.067,106
26460:99999,OLANDSBRON,SN,,,56.667,16.433,0
235010:99999,LEVKINSKAJA,RA,,,64.783,51.067,167
248020:99999,STRELKA-CUNJA,RA,,,61.733,102.8,357
337910:99999,KRYVYI RIH,UR,,,43.033,33.217,125
136190:99999,PESHKOPI,AB,,,41.683,20.433,657
389430:99999,KULJAB,RA,,,37.917,69.75,586
339450:99999,POCTOVOE,UR,,,44.833,33.95,170
239090:99999,GAJNY,RA,,,60.283,54.3,199
535430:99999,DONGSHENG,CI,,,39.833,109.983,1459
270020:99999,BOGUS SOVIET,RS,,,0,0,0
10430:99999,LOPPA,NO,,,70.333,21.467,11
303370:99999,KAZACHENGKOYE,RA,,,56.283,107.567,357
726250:99999,PETAWAWA A ONT,CN,,,45.95,-77.317,130
267370:99999,VARENA,LB,,,54.25,24.55,111
896110:99999,CASEY AUS-BASE,AY,,,-66.283,110.517,41
536980:99999,SHIJIAZHUANG,CI,,,38.033,114.417,81
131800:99999,BAATSKI KARLOVAC,YG,,,45.05,21.033,9
623050:99999,SALLUM PLATEAU,EG,,,31.567,25.133,6
248430:99999,TONGULAH,RA,,,61.967,124.85,205
948950:99999,BEECHWORTH,AU,,,-36.317,146.667,330
389300:99999,AYVAJ-IN-TAJIK,RA,,,36.983,68.033,349
26020:99999,HUNNESTORP,SN,,,58.383,12.933,140
404630:99999,MINA QUABOOS,OM,,,23.583,58.467,0
164150:99999,SALINA ISLAND (AUT),IY,,,38.583,14.867,46
514960:99999,YIWANQUAN,CI,,,43.383,92.1,1890
166560:99999,ARTA,GR,,,39.167,21,42
298270:99999,BAEVO,RA,,,53.267,80.767,123
687180:99999,ROBERTSON,ZA,,,-33.833,19.9,159
338930:99999,OLONESTY,UR,,,46.5,29.917,111
489070:99999,RACH GIA,VS,,,10,105.083,3
353940:99999,KARAGANDA,RA,,,49.8,73.133,555
945930:99999,NORTH STRADBROKE,AU,,,-27.433,153.55,50
60430:99999,FREDERIKSHAVN (AUT),DN,,,57.433,10.517,84
619700:99999,JUAN DE NOVA ISLAND,RE,,,-17.05,42.7,10
993184:99999,SHIP BLOCK 18,,,,0,0,146
913250:99999,PULUSUK CAROLINE,KA,,,6.7,149.3,3
944490:99999,LAVERTON AWS,AU,,,-28.617,122.417,465
66580:99999,BUOCHS-IN-NIDWALDEN,SW,,,46.967,8.417,444
727020:99999,SUMMERSIDE(CAN-MIL),CN,,,46.433,-63.833,24
489180:99999,CON SON,VS,,,8.7,106.583,5
21460:99999,VAJMAT,SN,,,66.517,19.833,324
727350:99999,EARLTON AIRPORT,CN,,,47.7,-79.85,244
574660:99999,JIANG-KOU,CI,,,30.433,111.85,0
932920:99999,GISBORNE AERO AWS,NZ,,,-38.65,177.983,4
916110:99999,TARAWA,KB,,,-1.35,172.933,0
295480:99999,BARZAS,RA,,,55.717,86.3,208
575840:99999,YUEYANG,CI,,,29.383,113.083,52
362080:99999,LENINOGORSK,RA,,,50.333,83.55,809
478150:99999,OITA,JP,,,33.233,131.617,13
941740:99999,HORN ISLAND AWS,AU,,,-10.583,142.283,5
229120:99999,OLONEC,RS,,,60.983,32.95,11
945940:99999,CAPE MORETON(LGT-H),AU,,,-27.033,153.467,101
360610:99999,TUROCAK,RA,,,52.267,87.167,322
383830:99999,SAHSENEM,RA,,,41.833,58.717,62
480570:99999,TAUNGGYI,BM,,,20.783,97.05,1436
712035:99999,KELOWNA APT,CN,,,49.95,-119.383,429
407890:99999,KHOR,IR,,,33.783,55.083,921
110240:99999,JAUERLING (MOUNT),OS,,,48.35,15.367,860
351910:99999,JERMENTAU,RA,,,51.633,73.167,397
382200:99999,MANAS,RA,,,42.85,74.867,627
103610:99999,MAGDEBURG,DL,,,52.117,11.583,85
594170:99999,LONGZHOU,CI,,,22.367,106.75,129
824800:99999,PIRIPIRI,BZ,,,-4.267,-41.783,161
916990:99999,ONO-I-LAU ISLAND,FJ,,,-20.667,-178.717,28
957740:99999,MANGROVE MNT AWS,AU,,,-33.283,151.217,305
166740:99999,ALIARTOS,GR,,,38.383,23.1,110
879290:99999,BOGUS ARGENTINEAN,AG,,,0,0,0
264790:99999,TOROPETS,RS,,,56.5,31.65,187
279730:99999,KUZNETSK-IN-PENZA,RS,,,53.1,46.6,270
489425:99999,PHU MIENG MANE,LA,,,17.667,101.083,620
81610:99999,ZARAGOZA-IN-ARAGON,SP,,,41.65,-0.883,237
22620:99999,LYCKSELE          &,SN,,,64.583,18.65,235
155300:99999,VELIKO TARNOVO,BU,,,43.083,25.65,218
370060:99999,ARKHIPO-OSIPOVKA,RS,,,44.367,38.533,154
593460:99999,P ENG-HU,CI,,,23.533,119.567,21
307650:99999,ZJUL`ZJA,RA,,,52.55,116.2,526
687230:99999,LAINGSBURG,ZA,,,-33.2,20.867,656
545120:99999,BEI-JING/NAN-YUAN,CI,,,39.783,116.383,40
219550:99999,ALAZEJA RIVER,RA,,,70.55,154.15,2
229140:99999,STOROZHNO,RS,,,60.517,32.633,8
890090:99999,AMUNDSEN-SCOTT,AY,,,-90,0,2830
289160:99999,SHARLIK-IN-ORENBURG,RA,,,52.917,54.717,183
24520:99999,KILSBERGEN-SUTTARBOD,SN,,,59.3,14.9,219
150010:99999,AVRAMENI,RO,,,48.017,26.95,240
728225:99999,MATAGAMI AIRPORT  &,CN,,,49.767,-77.8,277
33090:99999,YSPYTTY IFAN,UK,,,53.033,-3.7,262
728940:99999,ESTEVAN PT. (MARS),CN,,,49.383,-126.533,5
29840:99999,BAGASKAR,FI,,,59.933,24.017,21
108650:99999,MUNICH,DL,,,48.133,11.55,520
421160:99999,JOSHIMATH,IN,,,30.55,79.567,1875
210060:99999,BOGUS SOVIET,RA,,,0,0,0
283190:99999,NOZOVKA,RA,,,57.083,54.75,130
934970:99999,CASTLEPOINT (LGT-H),NZ,,,-40.9,176.25,7
131110:99999,IL SISTRICA,YG,,,45.567,14.25,413
35771:99999,MILDENHALL RAF    &,UK,,,52.367,0.483,10
959120:99999,CHARLOTTE PASS,AU,,,-36.433,148.333,1755
949280:99999,BOMBALA,AU,,,-36.917,149.233,705
362310:99999,ONGUDAJ,RA,,,50.733,86.15,832
237230:99999,RUZITGORT,RA,,,62.867,64.967,45
73600:99999,GUERET,FR,,,46.167,1.867,551
877750:99999,NAME AND LOC UNKN,AG,,,0,0,0
407010:99999,MAKKO,IR,,,39.333,44.433,1470
409160:99999,HAIRATAN,AH,,,37.217,67.417,300
14590:99999,NELAUG,NO,,,58.65,8.633,160
25640:99999,MALEXANDER,SN,,,58.067,15.233,200
21040:99999,HEMAVAN,SN,,,65.817,15.1,475
36260:99999,BERRY HILL,UK,,,51.8,-2.617,25
417680:99999,CHHOR,PK,,,25.517,69.783,6
21730:99999,ALVSBYN,SN,,,65.633,21.067,43
376990:99999,APARAN,RS,,,40.583,44.35,1891
338050:99999,NIKOPOL`,UR,,,47.583,34.4,56
428830:99999,SAMBALPUR,IN,,,21.467,83.967,148
100480:99999,FRIEDRICHSORT,DL,,,54.383,10.183,11
237340:99999,OKTJABR`SKOE,RA,,,62.45,66.05,73
38150:99999,LIZARD LIGHTHOUSE,UK,,,49.967,-5.2,60
547630:99999,NAME UNKNOWN,CI,,,37.55,121.4,0
264870:99999,ZAPADNAYA DVINA,RS,,,56.267,32.083,197
82130:99999,SEGOVIA,SP,,,40.95,-4.117,1005
226480:99999,TURCASOVO,RS,,,63.117,39.283,35
378310:99999,TARTAR,RS,,,40.333,46.933,165
362590:99999,KOS-AGAC,RA,,,50,88.667,1758
764020:99999,CIUDAD CONSTITUCION,MX,,,25,-111.667,48
478125:99999,SASEBO REG MET HQ,JP,,,33.167,129.717,17
419090:99999,TANGAIL,BW,,,24.25,89.933,0
351730:99999,DZALTYR,RA,,,51.617,69.8,312
993404:99999,SHIP BLOCK 40,,,,0,0,146
345100:99999,ARTEMOVSK,UR,,,48.6,37.983,125
421880:99999,RAMPUR,IN,,,28.75,79,191
13801:99999,KITTILBU,NO,,,61.167,9.967,816
780830:99999,ANDROS TOWN,BA,,,24.7,-77.767,3
674760:99999,MISAMFU,ZB,,,-10.1,31.25,1536
371750:99999,GAGRSKIY,RS,,,43.383,40.283,1644
783630:99999,MAYARI,CU,,,20.65,-75.683,12
718863:99999,SALMON ARM AUTO8  &,CN,,,50.7,-119.283,351
409450:99999,BAMIYAN,AH,,,34.817,67.817,2550
40030:99999,KVIGINDISDALUR,IL,,,65.55,-24.017,49
681590:99999,CUMBERLAND,ZA,,,-23.967,26.917,857
598380:99999,DONGFANG/BASUO,CI,,,19.1,108.617,8
424670:99999,NOWGONG,IN,,,25.067,79.45,229
110200:99999,ZWETTL,OS,,,48.617,15.2,511
766320:99999,PACHUCA,MX,,,20.133,-98.733,2417
683880:99999,PIET RETIEF,ZA,,,-27.033,30.8,1238
604300:99999,MILIANA,AL,,,36.3,2.233,715
829750:99999,BOM JESUS,BZ,,,-9.1,-44.117,331
24990:99999,ALMAGRUNDET,SN,,,59.15,19.133,25
728630:99999,REGINA AIRPORT,CN,,,50.433,-104.667,577
313770:99999,MUHINO,RA,,,52.267,127.217,326
157250:99999,SNEJANKA (MTN TOP),BU,,,41.667,24.683,1930
243960:99999,ARGA,RA,,,66.5,149.783,40
154080:99999,CORUGEA,RO,,,44.733,28.333,220
22920:99999,HOKMARKSBERGET,SN,,,64.382,21.317,105
23490:99999,SILLRE,SN,,,62.767,16.717,205
404320:99999,UQLAT AS SUQUR(AUT),SD,,,25.8,42,783
288150:99999,ABDULINO,RA,,,53.7,53.65,164
100070:99999,UFS DEUTSCHE BUCHT,DL,,,54.183,7.433,3
599950:99999,YONGSHUJIAO,CI,,,9.533,112.883,6
478180:99999,UNZENDAKE (MOUNT),JP,,,32.732,130.267,679
945000:99999,CUNNAMULLA,AU,,,-28.067,145.683,191
383520:99999,BELOVODSKOE,RA,,,42.85,74.1,726
154020:99999,URZICENI,RO,,,44.717,26.633,62
603350:99999,BOGUS MOROCCO,MC,,,0,0,0
173400:99999,MERSIN,TU,,,36.817,34.6,3
307180:99999,SMOLENSHCHINA,RA,,,52.25,104.2,437
26060:99999,KULLEN (LGT-H),SN,,,56.3,12.45,72
727170:99999,CHATHAM,CN,,,47.017,-65.45,33
143820:99999,GRADISTE,RH,,,45.15,18.7,97
377080:99999,SEVAN,RS,,,40.567,45.033,1918
678710:99999,CHIVHU,ZW,,,-19.033,30.883,1459
984370:99999,SAN FRANCISCO,PH,,,13.367,122.517,45
105180:99999,BONN-HARDTHOEHE,DL,,,50.7,7.033,160
839970:99999,SANTA VITORIA PALMA,BZ,,,-33.517,-53.35,37
385270:99999,DAVALY,RA,,,40.067,57.383,46
25010:99999,VADEROARNA,SN,,,58.583,11.067,21
153600:99999,SULINA,RO,,,45.15,29.667,9
839240:99999,LAGUNA,BZ,,,-28.483,-48.783,34
105640:99999,SCHLEIZ (AUT),DL,,,50.567,11.817,502
32431:99999,NEWCASTLE/WOOLSING.,UK,,,55.033,-1.683,81
77750:99999,ALISTRO,FR,,,42.267,9.533,77
664500:99999,BAIA DOS TIGRES,AN,,,-16.6,11.717,1
356560:99999,BOGUS SOVIET,RA,,,47.633,64.583,0
507560:99999,HAILUN,CI,,,47.433,126.967,240
342020:99999,GOTNJA,RS,,,50.8,35.783,222
478340:99999,TOI (LGT-H),JP,,,31.367,131.35,234
142350:99999,PUNTIJARKA,RH,,,45.917,15.967,988
419380:99999,BORHANUDDIN,BW,,,22.483,90.717,8
276830:99999,BOLSHIYE KAYBITSY,RS,,,55.417,48.25,127
949330:99999,GABO ISLAND (LGT-H),AU,,,-37.567,149.9,15
320530:99999,NOGLIKI,RA,,,51.917,143.133,34
307410:99999,ZAMOKTA (MTN STN),RA,,,52.933,110.483,1292
260120:99999,SORVE,BY,,,57.917,22.05,2
12771:99999,LEVANGER-EGGEN,NO,,,63.717,11.233,95
428340:99999,AMRELI,IN,,,21.6,71.217,130
375390:99999,TETRI-TSKARO,RS,,,41.55,44.467,1140
107370:99999,STUTTGART,DL,,,48.767,9.183,305
787835:99999,EL PORVENIR,PM,,,9.55,-78.95,2
713683:99999,WATERLOO WELL     &,CN,,,43.45,-80.383,314
320450:99999,VIAKHTU-ON-SAKHALIN,RA,,,51.6,141.9,14
11540:99999,LITLOY FYR,NO,,,68.583,14.3,50
948630:99999,SHEOAKS AWS (AUT),AU,,,-37.9,144.117,235
942080:99999,KURI BAY P.O.,AU,,,-15.483,124.517,17
783550:99999,CAMAGUEY,CU,,,21.4,-77.917,125
246520:99999,SANGARY,RA,,,63.967,127.467,90
265780:99999,VELIZH,RS,,,55.6,31.2,183
37010:99999,GAWLISH,UK,,,51.017,-4.5,126
959720:99999,PALMERSTON,AU,,,-41.783,146.983,177
83590:99999,ALICANTE,SP,,,38.367,-0.5,82
478140:99999,HITA,JP,,,33.317,130.933,84
524310:99999,BOGUS CHINESE,CI,,,0,0,0
295700:99999,KRASNOJARSKOPY,RA,,,56.033,92.75,276
787605:99999,SAN JOSE/LA SABANA,CS,,,9.933,-84.1,1132
984330:99999,TANAY,PH,,,14.567,121.367,11
683220:99999,TWEE RIVIERE,ZA,,,-26.467,20.617,881
425590:99999,GUNA,IN,,,24.65,77.317,478
121610:99999,BOGUS POLISH,PL,,,0,0,0
834410:99999,SALINAS,BZ,,,-16.183,-42.283,472
104520:99999,BRAUNLAGE,DL,,,51.733,10.6,607
489111:99999,PHONG DINH/CAN THO,VS,,,10.05,105.767,2
475930:99999,KINKASAN (LGT-H),JP,,,38.267,141.583,46
32370:99999,FOREST,UK,,,54.65,-2.2,381
389150:99999,CARSANGA,RA,,,37.517,66.017,266
943110:99999,SHAY GAP,AU,,,-20.5,120.167,47
740780:99999,LYNN LAKE AIRPORT,CN,,,56.867,-101.067,357
121200:99999,LEBA,PL,,,54.75,17.533,2
357210:99999,ZAMBIKE,RA,,,47.033,55.133,45
341990:99999,OZINKI,RS,,,51.2,49.75,88
729456:99999,MUNCHO LAKE,CN,,,58.917,-125.767,840
476040:99999,NIIGATA,JP,,,37.917,139.05,7
284510:99999,KAMYSLOV,RA,,,56.85,62.717,126
33130:99999,RHYL (AUT),UK,,,53.25,-3.5,77
267810:99999,SMOLENSK,RS,,,54.75,32.067,241
286590:99999,KURTAMYS,RA,,,54.917,64.433,127
128460:99999,AGARD,HU,,,47.183,18.617,106
471210:99999,YONGWOL,KO,,,37.183,128.449,239
303740:99999,BOLSAJA-LEPRINDA,RA,,,56.65,117.567,1000
767230:99999,ISLA SOCORRO,MX,,,18.717,-110.95,35
959500:99999,WARATAH,AU,,,-41.45,145.517,615
250770:99999,CAPE KJANGTOKJNMANK,RA,,,69.217,179.367,7
590080:99999,BOGUS CHINESE,CI,,,0,0,0
875630:99999,LAS FLORES AIRPORT,AG,,,-36.067,-59.1,38
684910:99999,CHARTERS CREEK,ZA,,,-28.2,38.417,9
944450:99999,LAVERTON/YAMARNA,AU,,,-28.15,123.633,437
107170:99999,PIRMASENS (USA-HP),DL,,,49.217,7.617,415
333770:99999,LUBNY,UR,,,50.017,33,156
152610:99999,INTORSURA BUZAULUI,RO,,,45.683,26.017,710
586590:99999,WENZHOU,CI,,,28.017,120.667,7
466880:99999,MATSU,TW,,,26.233,120,8
297060:99999,KUPINO,RA,,,54.367,77.283,116
956690:99999,CHEETHAM SALT WORKS,AU,,,-34.3,137.983,7
428840:99999,RAIGARH,IN,,,21.883,83.383,220
361780:99999,BOGUS SOVIET,RA,,,0,0,0
435420:99999,DRAS,IN,,,34.433,75.767,3066
823760:99999,ZE DOCA,BZ,,,-3.7,-45.567,46
589270:99999,LONGYAN,CI,,,25.1,117.017,341
63300:99999,HOEK VAN HOLLAND,NL,,,51.983,4.1,13
592110:99999,BOSE,CI,,,23.9,106.6,242
442820:99999,TSETSERLEG,MO,,,47.45,101.467,1712
719524:99999,BURNS LAKE        &,CN,,,54.233,-125.767,704
430170:99999,PARBHANI,IN,,,19.267,76.767,422
315940:99999,ARHARA,RA,,,49.417,130.083,135
561930:99999,PINGWU,CI,,,32.417,104.517,877
308020:99999,MONDY (MTN STN),RA,,,51.683,100.983,1303
575940:99999,CHONG-YANG,CI,,,29.55,114.033,0
914420:99999,EBON ATOLL AWS,MH,,,4.6,168.683,3
287860:99999,POLTAVKA,RA,,,54.367,71.75,124
710561:99999,DAWSON CREEK      &,CN,,,55.75,-120.183,655
108500:99999,HARBURG (AUT),DL,,,48.783,10.7,457
543650:99999,HUANREN,CI,,,41.267,125.367,204
442430:99999,ULYGAIIN DUGANG,MO,,,49.833,107.733,883
588530:99999,TAISHAN,CI,,,27,120.7,106
38900:99999,CHANNEL (LGT-VSL),UK,,,49.9,-2.917,89
525430:99999,BOGUS CHINESE,CI,,,0,0,0
347470:99999,CELINA,RS,,,46.55,41.05,112
82860:99999,CASTELLON DE PLANA,SP,,,39.95,-0.067,35
21300:99999,ROPARUDDEN,SN,,,66.483,16.433,7
11020:99999,SKLINNA (LGT-H),NO,,,65.2,11,16
106170:99999,TRABEN-TRARBACH,DL,,,49.967,7.117,0
543350:99999,GOUBANGZI,CI,,,41.383,121.8,25
999999:17612,CAMP TUTO ICECAP ST,GL,,,76.417,-68.25,579.1
63310:99999,THOLEN WP,NL,,,51.517,4.133,0
361040:99999,SARYG-SEP,RA,,,51.483,95.533,706
993494:99999,SHIP BLOCK 49,,,,0,0,146
476160:99999,FUKUI,JP,,,36.05,136.233,17
286290:99999,ULU-TELJAK,RA,,,54.9,56.95,119
360340:99999,RUBCOVSK,RA,,,51.5,81.217,215
409800:99999,MOKUR,AH,,,32.833,67.783,2000
477720:99999,OSAKA,JP,,,34.683,135.517,50
949220:99999,TIDBINBILLA NAT RES,AU,,,-35.45,148.933,226
330880:99999,SARNY,UR,,,51.35,26.617,153
40530:99999,BERGSTADIR,IL,,,65.7,-19.617,46
570910:99999,KAIFENG,CI,,,34.75,114.417,67
277310:99999,RJAZAN',RS,,,54.617,39.717,160
132190:99999,ZAVIZAN MOUNTAIN,RH,,,44.817,14.983,1597
801000:99999,CARBO MARZO,CO,,,6.9,-77.683,5
226710:99999,KARPOGORY,RS,,,63.983,44.45,60
825660:99999,IMPERATRIZ,BZ,,,-5.533,-47.5,123
682884:99999,HOEDSPRUIT (SAAF),ZA,,,-24.367,31.067,533
841390:99999,CUENCA/MARISCAL LA.,EQ,,,-2.883,-78.967,2532
681920:99999,THOHOYANDOU,ZA,,,-22.967,30.5,600
308380:99999,PETROVSKIJ ZAVOD,RA,,,51.317,108.85,800
588370:99999,YOU-XI,CI,,,26.167,118.183,165
